imdb_id,title,vote_average,vote_count,release_date,original_language,overview,popularity,genres,production_companies,release_year,cast,budget_crore,collection_crore,directors
tt91000362,Dark Promise 917,6.7,129980,2023-02-05,ml,"A thriller film about courage, betrayal and redemption that changes the lives of its protagonists.",63.95,Thriller,Mythri Movie Makers,2015,Suriya,331.24,1094.82,Anurag Kashyap
tt91000363,Dark Border 600,5.8,146052,2009-11-24,te,"A thriller film about courage, betrayal and redemption that changes the lives of its protagonists.",62.37,Thriller,Mythri Movie Makers,2012,Ajith Kumar,456.49,721.71,Nelson Dilipkumar
tt91000364,Silent Kingdom 583,7.1,67083,2005-09-15,kn,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",78.79,Adventure,T-Series,2010,Ranveer Singh,192.38,628.98,S. S. Rajamouli
tt91000365,Crimson Promise 422,7.0,100721,2024-10-17,kn,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",73.52,Adventure,T-Series,2018,Alia Bhatt,146.27,742.56,T. J. Gnanavel
tt91000366,Broken Empire 42,7.4,139271,2000-03-24,hi,"A sci-fi film about courage, betrayal and redemption that changes the lives of its protagonists.",77.22,Sci-Fi,Sun Pictures,2018,Kiara Advani,214.36,1152.08,Nelson Dilipkumar
tt91000367,Last Storm 245,6.5,248606,2005-12-14,ml,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",72.92,Comedy,T-Series,2006,Kartik Aaryan,308.91,1580.23,Lokesh Kanagaraj
tt91000368,Burning Border 721,7.7,133400,2016-08-12,hi,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",73.39,Action,AGS Entertainment,2025,Salman Khan,151.79,750.33,Rajkumar Hirani
tt91000369,Shadow Dream 373,6.6,31184,2002-06-17,ta,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",72.36,Adventure,T-Series,2010,Vijay,270.19,341.22,S. S. Rajamouli
tt91000370,Shadow Promise 665,5.6,100594,2010-09-14,kn,"A crime film about courage, betrayal and redemption that changes the lives of its protagonists.",57.14,Crime,Red Chillies Entertainment,2010,Hrithik Roshan,429.27,701.6,Nelson Dilipkumar
tt91000371,Royal Kingdom 545,7.3,61326,2005-07-03,hi,"A thriller film about courage, betrayal and redemption that changes the lives of its protagonists.",84.09,Thriller,T-Series,2026,Suriya,424.29,475.31,Shankar
tt91000372,Sacred Legacy 509,7.4,167307,2005-01-09,hi,"A romance film about courage, betrayal and redemption that changes the lives of its protagonists.",81.23,Romance,Hombale Films,2008,Kiara Advani,191.79,1104.91,Atlee
tt91000373,Silent Mission 855,7.4,185929,2002-10-28,te,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",68.54,Adventure,T-Series,2006,Jr. NTR,259.21,1411.83,T. J. Gnanavel
tt91000374,Crimson Border 381,5.6,22396,2011-08-30,ta,"A romance film about courage, betrayal and redemption that changes the lives of its protagonists.",67.82,Romance,T-Series,2025,Ranveer Singh,205.81,174.3,Rohit Shetty
tt91000375,Silent Destiny 589,4.5,14911,2005-03-30,ta,"A thriller film about courage, betrayal and redemption that changes the lives of its protagonists.",48.11,Thriller,Red Chillies Entertainment,2007,Allu Arjun,246.51,103.99,Atlee
tt91000376,Silent Echo 954,7.2,26180,2005-06-13,te,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",73.1,Comedy,AGS Entertainment,2009,Suriya,22.14,130.95,Nelson Dilipkumar
tt91000377,Eternal Kingdom 929,5.4,7576,2006-08-06,te,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",52.67,Comedy,Yash Raj Films,2021,Ranbir Kapoor,296.75,64.5,Trivikram Srinivas
tt91000378,Eternal Code 228,8.5,337866,2008-10-02,kn,"A family film about courage, betrayal and redemption that changes the lives of its protagonists.",86.33,Family,AGS Entertainment,2019,Shah Rukh Khan,392.64,2297.6,Kabir Khan
tt91000379,Burning Destiny 408,7.2,34636,2002-07-07,ml,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",79.04,Action,Sun Pictures,2016,Ajith Kumar,148.0,365.01,Atlee
tt91000380,Hidden Legacy 826,8.1,394011,2019-11-06,ml,"A thriller film about courage, betrayal and redemption that changes the lives of its protagonists.",85.19,Thriller,Dharma Productions,2025,Ajith Kumar,153.91,1651.1,Sukumar
tt91000381,Burning Storm 425,7.1,86895,2018-05-14,ml,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",75.16,Comedy,Red Chillies Entertainment,2000,Suriya,381.14,661.61,Zoya Akhtar
tt91000382,Crimson Empire 811,6.9,79799,2020-10-15,hi,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",73.48,Adventure,Dharma Productions,2023,Allu Arjun,97.18,340.8,Rajkumar Hirani
tt91000383,Royal Promise 614,8.0,162428,2012-06-07,kn,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",76.85,Adventure,Yash Raj Films,2024,Kartik Aaryan,514.26,1957.38,Ayan Mukerji
tt91000384,Royal Kingdom 139,8.1,301773,2014-05-04,kn,"A crime film about courage, betrayal and redemption that changes the lives of its protagonists.",91.23,Crime,Mythri Movie Makers,2004,Aamir Khan,192.83,1774.78,Ayan Mukerji
tt91000385,Dark Warrior 771,5.5,32299,2008-03-21,ml,"A crime film about courage, betrayal and redemption that changes the lives of its protagonists.",54.72,Crime,Sun Pictures,2024,Jr. NTR,85.98,192.16,Zoya Akhtar
tt91000386,Dark Mission 159,8.9,820555,2007-04-25,ml,"A mystery film about courage, betrayal and redemption that changes the lives of its protagonists.",96.59,Mystery,Excel Entertainment,2010,Alia Bhatt,302.28,4115.43,T. J. Gnanavel
tt91000387,Golden Empire 492,8.1,360163,2005-03-24,ta,"A mystery film about courage, betrayal and redemption that changes the lives of its protagonists.",75.16,Mystery,T-Series,2002,Ram Charan,230.95,1743.64,Ayan Mukerji
tt91000388,Hidden Legacy 215,5.9,5760,2010-03-01,kn,"A drama film about courage, betrayal and redemption that changes the lives of its protagonists.",64.12,Drama,Yash Raj Films,2022,Ajith Kumar,40.87,67.31,Atlee
tt91000389,Hidden Empire 68,3.8,43125,2005-05-02,kn,"A mystery film about courage, betrayal and redemption that changes the lives of its protagonists.",48.56,Mystery,Lyca Productions,2015,Shah Rukh Khan,432.0,192.7,Rohit Shetty
tt91000390,Shadow Kingdom 628,6.2,8651,2007-03-15,hi,"A family film about courage, betrayal and redemption that changes the lives of its protagonists.",73.52,Family,Mythri Movie Makers,2011,Hrithik Roshan,127.11,50.5,Anurag Kashyap
tt91000391,Last Kingdom 604,7.0,41804,2021-04-17,kn,"A sci-fi film about courage, betrayal and redemption that changes the lives of its protagonists.",71.55,Sci-Fi,T-Series,2016,Ranbir Kapoor,194.44,313.31,Zoya Akhtar
tt91000392,Sacred Storm 571,6.9,84848,2016-03-15,ml,"A drama film about courage, betrayal and redemption that changes the lives of its protagonists.",65.26,Drama,Hombale Films,2015,Jr. NTR,180.83,380.51,S. S. Rajamouli
tt91000393,Dark Border 962,5.7,54773,2008-06-20,hi,"A drama film about courage, betrayal and redemption that changes the lives of its protagonists.",63.29,Drama,T-Series,2013,Shah Rukh Khan,184.79,372.31,Ayan Mukerji
tt91000394,Crimson Destiny 206,7.0,141955,2016-04-25,ml,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",75.34,Adventure,Lyca Productions,2002,Ranbir Kapoor,146.07,662.68,Priyadarshan
tt91000395,Royal Code 286,6.7,58450,2018-02-21,hi,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",60.36,Adventure,T-Series,2015,Ranbir Kapoor,221.08,656.86,Atlee
tt91000396,Golden Storm 637,5.0,29460,2014-08-31,kn,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",48.58,Adventure,Red Chillies Entertainment,2012,Salman Khan,356.7,236.66,Priyadarshan
tt91000397,Broken Promise 393,6.1,24017,2001-06-01,ta,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",62.89,Action,Hombale Films,2000,Vijay,52.42,120.07,Trivikram Srinivas
tt91000398,Royal Promise 583,6.5,154027,2017-06-14,te,"A family film about courage, betrayal and redemption that changes the lives of its protagonists.",69.23,Family,Hombale Films,2022,Kareena Kapoor,396.05,628.56,Nelson Dilipkumar
tt91000399,Silent Warrior 47,6.3,39989,2002-10-03,ta,"A crime film about courage, betrayal and redemption that changes the lives of its protagonists.",60.12,Crime,Hombale Films,2010,Ram Charan,179.4,446.33,Atlee
tt91000400,Sacred Promise 890,4.8,26210,2003-10-23,hi,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",48.1,Action,Excel Entertainment,2018,Jr. NTR,236.92,156.47,Rohit Shetty
tt91000401,Last Echo 585,5.9,32090,2000-12-30,te,"A drama film about courage, betrayal and redemption that changes the lives of its protagonists.",54.68,Drama,Lyca Productions,2018,Hrithik Roshan,302.86,165.88,Vetrimaaran
tt91000402,Royal Dream 868,7.0,72619,2009-01-18,hi,"A romance film about courage, betrayal and redemption that changes the lives of its protagonists.",78.74,Romance,AGS Entertainment,2013,Alia Bhatt,567.18,759.36,Lokesh Kanagaraj
tt91000403,Dark Warrior 821,6.4,107838,2012-04-05,ml,"A drama film about courage, betrayal and redemption that changes the lives of its protagonists.",59.66,Drama,Hombale Films,2010,Ajith Kumar,284.53,627.73,T. J. Gnanavel
tt91000404,Royal Dream 782,5.7,35145,2023-02-12,kn,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",68.01,Comedy,AGS Entertainment,2019,Shah Rukh Khan,252.36,220.43,Shankar
tt91000405,Eternal Kingdom 642,7.4,50726,2019-06-16,hi,"A thriller film about courage, betrayal and redemption that changes the lives of its protagonists.",82.31,Thriller,Mythri Movie Makers,2024,Alia Bhatt,106.47,378.07,S. S. Rajamouli
tt91000406,Hidden Dream 165,4.4,13093,2011-12-22,ml,"A drama film about courage, betrayal and redemption that changes the lives of its protagonists.",56.14,Drama,Yash Raj Films,2013,Akshay Kumar,106.3,80.57,Kabir Khan
tt91000407,Hidden Legacy 30,4.4,37909,2007-02-23,ml,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",37.69,Adventure,Lyca Productions,2006,Kareena Kapoor,350.61,290.15,Kabir Khan
tt91000408,Broken Kingdom 863,7.4,246847,2004-01-19,hi,"A family film about courage, betrayal and redemption that changes the lives of its protagonists.",71.03,Family,Mythri Movie Makers,2021,Ranbir Kapoor,461.6,1035.59,Atlee
tt91000409,Last Destiny 853,4.7,8045,2005-06-26,kn,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",40.37,Comedy,Lyca Productions,2019,Vijay,90.49,35.49,Vikram Kumar
tt91000410,Last Code 434,8.4,148374,2005-01-24,hi,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",93.17,Adventure,Mythri Movie Makers,2022,Prabhas,315.04,810.84,Nelson Dilipkumar
tt91000411,Broken Storm 655,9.2,53063,2024-10-16,ta,"A sci-fi film about courage, betrayal and redemption that changes the lives of its protagonists.",100.0,Sci-Fi,Hombale Films,2008,Ranbir Kapoor,28.2,404.6,Ayan Mukerji
tt91000412,Royal Dream 325,6.9,109485,2007-03-10,ta,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",77.75,Adventure,Hombale Films,2006,Allu Arjun,211.34,478.0,Sukumar
tt91000413,Last Echo 617,7.3,152902,2002-12-23,hi,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",71.29,Comedy,Dharma Productions,2016,Jr. NTR,275.0,818.49,Shankar
tt91000414,Shadow Kingdom 993,8.1,86212,2011-03-13,ta,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",81.28,Comedy,Sun Pictures,2005,Ajith Kumar,140.49,757.76,Atlee
tt91000415,Crimson Empire 971,7.7,68568,2025-08-02,te,"A thriller film about courage, betrayal and redemption that changes the lives of its protagonists.",72.35,Thriller,T-Series,2012,Akshay Kumar,140.83,376.61,Rajkumar Hirani
tt91000416,Silent Kingdom 539,7.1,102374,2005-04-06,ta,"A thriller film about courage, betrayal and redemption that changes the lives of its protagonists.",65.36,Thriller,AGS Entertainment,2018,Kartik Aaryan,119.18,624.2,Sukumar
tt91000417,Sacred Dream 194,7.3,41208,2012-09-10,ml,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",78.83,Action,Dharma Productions,2006,Ajith Kumar,149.75,288.5,Sukumar
tt91000418,Golden Destiny 998,4.2,8703,2021-01-12,kn,"A drama film about courage, betrayal and redemption that changes the lives of its protagonists.",53.98,Drama,Yash Raj Films,2000,Alia Bhatt,85.74,37.13,Vetrimaaran
tt91000419,Shadow Warrior 391,7.4,102168,2011-05-18,te,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",68.24,Action,Red Chillies Entertainment,2000,Ram Charan,253.86,445.68,Rohit Shetty
tt91000420,Hidden Promise 321,6.7,220605,2006-05-12,te,"A crime film about courage, betrayal and redemption that changes the lives of its protagonists.",64.53,Crime,Sun Pictures,2013,Kartik Aaryan,454.86,1053.18,S. S. Rajamouli
tt91000421,Sacred Border 783,5.6,7720,2014-02-25,ml,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",68.08,Action,Yash Raj Films,2005,Suriya,131.01,50.07,Atlee
tt91000422,Sacred Code 497,6.8,44336,2015-12-29,kn,"A crime film about courage, betrayal and redemption that changes the lives of its protagonists.",65.82,Crime,Mythri Movie Makers,2014,Ranbir Kapoor,85.02,266.31,Trivikram Srinivas
tt91000423,Shadow Warrior 185,5.5,41860,2000-03-08,hi,"A drama film about courage, betrayal and redemption that changes the lives of its protagonists.",59.23,Drama,Lyca Productions,2018,Prabhas,420.65,284.75,Sukumar
tt91000424,Dark Border 851,8.9,523974,2001-04-18,kn,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",100.0,Action,T-Series,2004,Allu Arjun,286.64,2558.04,Nelson Dilipkumar
tt91000425,Burning Storm 331,6.3,24983,2002-03-08,ml,"A sci-fi film about courage, betrayal and redemption that changes the lives of its protagonists.",59.14,Sci-Fi,Sun Pictures,2006,Salman Khan,138.78,299.25,S. S. Rajamouli
tt91000426,Dark Storm 503,6.5,92832,2006-11-30,ml,"A crime film about courage, betrayal and redemption that changes the lives of its protagonists.",64.99,Crime,Lyca Productions,2009,Yash,226.92,528.3,Sukumar
tt91000427,Broken Dream 437,8.4,250958,2008-05-11,hi,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",88.56,Adventure,Hombale Films,2019,Kiara Advani,296.01,1479.38,Lokesh Kanagaraj
tt91000428,Dark Border 308,7.3,59799,2019-08-14,ml,"A family film about courage, betrayal and redemption that changes the lives of its protagonists.",75.56,Family,Dharma Productions,2014,Yash,195.72,357.48,Atlee
tt91000429,Hidden Destiny 261,7.2,62639,2025-07-01,te,"A drama film about courage, betrayal and redemption that changes the lives of its protagonists.",72.18,Drama,Lyca Productions,2014,Kiara Advani,327.77,714.3,Vikram Kumar
tt91000430,Burning Border 639,5.7,130565,2020-05-29,hi,"A drama film about courage, betrayal and redemption that changes the lives of its protagonists.",49.24,Drama,Yash Raj Films,2018,Deepika Padukone,331.21,764.24,Kabir Khan
tt91000431,Royal Kingdom 415,5.9,5453,2021-05-27,hi,"A romance film about courage, betrayal and redemption that changes the lives of its protagonists.",55.24,Romance,Mythri Movie Makers,2005,Kartik Aaryan,82.44,27.5,Priyadarshan
tt91000432,Burning Mission 447,7.3,25524,2006-07-06,ml,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",73.95,Adventure,Excel Entertainment,2015,Salman Khan,105.69,124.15,Shankar
tt91000433,Eternal Mission 207,8.2,334831,2020-02-29,kn,"A drama film about courage, betrayal and redemption that changes the lives of its protagonists.",85.89,Drama,Hombale Films,2000,Vijay,275.11,1630.91,Rohit Shetty
tt91000434,Broken Border 526,6.0,14298,2021-11-13,hi,"A family film about courage, betrayal and redemption that changes the lives of its protagonists.",70.14,Family,Excel Entertainment,2001,Akshay Kumar,41.08,75.17,Vikram Kumar
tt91000435,Royal Kingdom 447,7.3,30584,2015-07-22,ml,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",77.22,Adventure,T-Series,2019,Yash,167.11,222.18,Rajkumar Hirani
